1	Q12880
2	Q12881
3	Q12882
4	Q12883
5	Q12884
6	Q12886
7	Q12887
8	Q12888
9	Q12889
10	Q12890
11	Q12891
12	Q12892
13	Q12893
14	Q12894
15	Q12895
16	Q12896
17	Q12897
18	Q12898
19	Q12899
20	Q12900
21	Q12901
22	Q12902
23	Q12903
24	Q12904
25	Q12905
26	Q12906
27	Q12907
28	Q12908
29	Q12909
30	Q12910
31	Q12911
32	Q12912
33	Q12913
34	Q12914
35	Q12915
36	Q12916
37	Q12917
38	Q12918
39	Q12919
40	Q12920
41	Q12921
42	Q12922
43	Q12923
44	Q12924
45	Q12925
46	Q12926
47	Q12927
48	Q12928
49	Q12929
50	Q12930
51	Q12931
52	Q12932
53	Q12933
54	Q12935
55	Q12936
56	Q12937
57	Q12938
58	Q12939
59	Q12940
60	Q12941
61	Q12942
62	Q12943
63	Q12944
64	Q12945
65	Q12946
66	Q12947
67	Q12948
68	Q12949
69	Q12950
70	Q12951
71	Q12952
72	Q12953
73	Q12954
74	Q12955
75	Q12956
76	Q12957
77	Q12958
78	Q12959
79	Q12960
80	Q12961
81	Q12962
82	Q12963
83	Q12964
84	Q12965
85	Q12966
86	Q12967
87	Q12968
88	Q12969
89	Q12970
90	Q12971
91	Q12972
92	Q12973
93	Q12974
94	Q12975
95	Q12976
96	Q12977
97	Q12978
98	Q12979
99	Q12980
100	Q12981
101	Q12982
102	Q12983
103	Q12984
104	Q12985
105	Q12986
106	Q12987
107	Q12988
108	Q12989
109	Q12990
110	Q12991
111	Q12992
112	Q12993
113	Q12994
114	Q12995
115	Q12996
116	Q12997
117	Q12998
118	Q12999
119	Q13000
120	Q13001
121	Q13002
122	Q13003
123	Q13004
124	Q13005
125	Q13006
126	Q13007
127	Q13008
128	Q13009
129	Q13010
130	Q13011
131	Q13012
132	Q13013
133	Q13014
134	Q13015
135	Q13016
136	Q13017
137	Q13018
138	Q13019
139	Q13020
140	Q13021
141	Q13022
142	Q13023
143	Q13024
144	Q13025
145	Q13026
146	Q13027
147	Q13028
148	Q13029
149	Q13030
150	Q13031
151	Q13032
152	Q13033
153	Q13034
154	Q13035
155	Q13036
156	Q13037
157	Q13038
158	Q13039
159	Q13040
160	Q13041
161	Q13042
162	Q13043
163	Q13044
164	Q13045
165	Q13046
166	Q13047
167	Q13048
168	Q13049
169	Q13050
170	Q13051
171	Q13052
172	Q13053
173	Q13054
174	Q13055
175	Q13056
176	Q13057
177	Q13058
178	Q13059
179	Q13060
180	Q13061
181	Q13062
182	Q13063
183	Q13064
184	Q13065
185	Q13066
186	Q13067
187	Q13068
188	Q13069
189	Q13070
190	Q13071
191	Q13072
192	Q13073
193	Q13074
194	Q13075
195	Q13076
196	Q13077
197	Q13078
198	Q13079
199	Q13080
200	Q13081
201	Q13082
202	Q13083
203	Q13084
204	Q13085
205	Q13086
206	Q13087
207	Q13088
208	Q13089
209	Q13090
210	Q13091
211	Q13092
212	Q13093
213	Q13094
214	Q13095
215	Q13096
216	Q13097
217	Q13098
218	Q13099
219	Q13100
220	Q13101
221	Q13102
222	Q13103
223	Q13104
224	Q13105
225	Q13106
226	Q13107
227	Q13108
228	Q13109
229	Q13110
230	Q13111
231	Q13112
232	Q13113
233	Q13114
234	Q13115
235	Q13116
236	Q13117
237	Q13118
238	Q13119
239	Q13120
240	Q13121
241	Q13122
242	Q13123
243	Q13124
244	Q13125
245	Q13126
246	Q13127
247	Q13128
248	Q13129
249	Q13130
250	Q13131
251	Q13132
252	Q13133
253	Q13134
254	Q13135
255	Q13136
256	Q13137
257	Q13138
258	Q13139
259	Q13140
260	Q13141
261	Q13142
262	Q13143
263	Q13144
264	Q13145
265	Q13146
266	Q13147
267	Q13148
268	Q13149
269	Q13150
270	Q13151
271	Q13152
272	Q13153
273	Q13154
274	Q13155
275	Q13156
276	Q13157
277	Q13158
278	Q13159
279	Q13160
280	Q13161
281	Q13162
282	Q13163
283	Q13164
284	Q13165
285	Q13166
286	Q13167
287	Q13168
288	Q13169
289	Q13170
290	Q13171
291	Q13172
292	Q13173
293	Q13174
294	Q13175
295	Q13176
296	Q13177
297	Q13178
298	Q13179
299	Q13180
300	Q13181
301	Q13182
302	Q13183
303	Q13184
304	Q13185
305	Q13186
306	Q13187
307	Q13188
308	Q13189
309	Q13190
310	Q13191
311	Q13192
312	Q13193
313	Q13194
314	Q13195
315	Q13196
316	Q13197
317	Q13198
318	Q13199
319	Q13200
320	Q13201
321	Q13202
322	Q13203
323	Q13204
324	Q13205
325	Q13206
326	Q13207
327	Q13208
328	Q13209
329	Q13210
330	Q13211
331	Q13212
332	Q13213
333	Q13214
334	Q13215
335	Q13216
336	Q13217
337	Q13218
338	Q13219
339	Q13220
340	Q13221
341	Q13222
342	Q13223
343	Q13224
344	Q13225
345	Q13226
346	Q13227
347	Q13228
348	Q13229
349	Q13230
350	Q13231
351	Q13232
352	Q13233
353	Q13234
354	Q13235
355	Q13236
356	Q13237
357	Q13238
358	Q13239
359	Q13240
360	Q13241
361	Q13242
362	Q13243
363	Q13244
364	Q13245
365	Q13246
366	Q13247
367	Q13248
368	Q13249
369	Q13250
370	Q13251
371	Q13252
372	Q13253
373	Q13254
374	Q13255
375	Q13256
376	Q13257
377	Q13258
378	Q13259
379	Q13260
380	Q13261
381	Q13262
382	Q13263
383	Q13264
384	Q13265
385	Q13266
386	Q13267
387	Q13268
388	Q13269
389	Q13270
390	Q13271
391	Q13272
392	Q13273
393	Q13274
394	Q13275
395	Q13276
396	Q13277
397	Q13278
398	Q13279
399	Q13280
400	Q13281
401	Q13282
402	Q13283
403	Q13284
404	Q13285
405	Q13286
406	Q13287
407	Q13288
408	Q13289
409	Q13290
410	Q13291
411	Q13292
412	Q13293
413	Q13294
414	Q13295
415	Q13296
416	Q13297
417	Q13298
418	Q13299
419	Q13300
420	Q13301
421	Q13302
422	Q13303
423	Q13304
424	Q13305
425	Q13306
426	Q13307
427	Q13308
428	Q13309
429	Q13310
430	Q13311
431	Q13312
432	Q13313
433	Q13314
434	Q13315
435	Q13316
436	Q13317
437	Q13318
438	Q13319
439	Q13320
440	Q13321
441	Q13322
442	Q13323
443	Q13324
444	Q13325
445	Q13326
446	Q13327
447	Q13328
448	Q13329
449	Q13330
450	Q13331
451	Q13332
452	Q13333
453	Q13334
454	Q13335
455	Q13336
456	Q13337
457	Q13338
458	Q13339
459	Q13340
460	Q13341
461	Q13342
462	Q13343
463	Q13344
464	Q13345
465	Q13346
466	Q13347
467	Q13348
468	Q13349
469	Q13350
470	Q13351
471	Q13352
472	Q13353
473	Q13354
474	Q13355
475	Q13356
476	Q13357
477	Q13358
478	Q13359
479	Q13360
480	Q13361
481	Q13362
482	Q13363
483	Q13364
484	Q13365
485	Q13366
486	Q13367
487	Q13368
488	Q13369
489	Q13370
