objectid	izena_nombre	longitude	latitude	izena	nombre
1	Babeslekua / Abrigo	-2,69943037699994	42,5245243360001	Babeslekua	Abrigo
2	Babeslekua / Abrigo	-2,55789628699995	42,5345124630001	Babeslekua	Abrigo
3	Babeslekua / Abrigo	-2,66248596899993	42,5661183140001	Babeslekua	Abrigo
4	Babeslekua / Abrigo	-2,52263926599994	42,5398645540001	Babeslekua	Abrigo
5	Babeslekua / Abrigo	-2,49987512499996	42,5524656100001	Babeslekua	Abrigo
6	Babeslekua / Abrigo	-2,66887221899998	42,5610937180001	Babeslekua	Abrigo
7	Babeslekua / Abrigo	-2,67027823299998	42,5624486370001	Babeslekua	Abrigo
8	Babeslekua / Abrigo	-2,55478667899996	42,5317086250001	Babeslekua	Abrigo
9	Babeslekua / Abrigo	-2,67174634899993	42,5589406020001	Babeslekua	Abrigo
10	Babeslekua / Abrigo	-2,53856842699997	42,5530782430001	Babeslekua	Abrigo
11	Babeslekua / Abrigo	-2,65813398799998	42,5174740940001	Babeslekua	Abrigo
12	Babeslekua / Abrigo	-2,40461296699994	42,5394021670001	Babeslekua	Abrigo
13	Babeslekua / Abrigo	-2,53028275499997	42,5339523150001	Babeslekua	Abrigo
14	Babeslekua / Abrigo	-2,54978832899997	42,5460983680001	Babeslekua	Abrigo
15	Babeslekua / Abrigo	-2,66987224699994	42,5239026510001	Babeslekua	Abrigo
16	Babeslekua / Abrigo	-2,55206596099993	42,4949542190001	Babeslekua	Abrigo
17	Babeslekua / Abrigo	-2,77947595799998	42,581712973	Babeslekua	Abrigo
18	Babeslekua / Abrigo	-2,81421933199994	42,589879739	Babeslekua	Abrigo
19	Babeslekua / Abrigo	-2,82771463499995	42,5709887520001	Babeslekua	Abrigo
20	Babeslekua / Abrigo	-2,55210980499993	42,55358226	Babeslekua	Abrigo
21	Babeslekua / Abrigo	-2,65956677399993	42,5517904990001	Babeslekua	Abrigo
22	Babeslekua / Abrigo	-2,52752608399993	42,558796935	Babeslekua	Abrigo
23	Babeslekua / Abrigo	-2,52322099099996	42,533833094	Babeslekua	Abrigo
24	Babeslekua / Abrigo	-2,65069073199993	42,566443194	Babeslekua	Abrigo
25	Babeslekua / Abrigo	-2,64831649399997	42,5640043760001	Babeslekua	Abrigo
26	Babeslekua / Abrigo	-2,64739417199996	42,5655325220001	Babeslekua	Abrigo
27	Babeslekua / Abrigo	-2,66404053999997	42,5556761890001	Babeslekua	Abrigo
28	Babeslekua / Abrigo	-2,64368787299998	42,568132727	Babeslekua	Abrigo
29	Babeslekua / Abrigo	-2,66393660699993	42,552343745	Babeslekua	Abrigo
30	Babeslekua / Abrigo	-2,64718044699993	42,5580570770001	Babeslekua	Abrigo
31	Babeslekua / Abrigo	-2,64672313799997	42,5570650330001	Babeslekua	Abrigo
32	Babeslekua / Abrigo	-2,52712834799996	42,5533918350001	Babeslekua	Abrigo
33	Babeslekua / Abrigo	-2,53347862199996	42,536486993	Babeslekua	Abrigo
34	Babeslekua / Abrigo	-2,67120988099993	42,559029121	Babeslekua	Abrigo
35	Babeslekua / Abrigo	-2,56592802199998	42,538775894	Babeslekua	Abrigo
36	Babeslekua / Abrigo	-2,56540302499997	42,4968067420001	Babeslekua	Abrigo
37	Babeslekua / Abrigo	-2,56541145299997	42,497347125	Babeslekua	Abrigo
38	Babeslekua / Abrigo	-2,56544733799996	42,4974373200001	Babeslekua	Abrigo
39	Babeslekua / Abrigo	-2,56634636999996	42,4994220140001	Babeslekua	Abrigo
40	Babeslekua / Abrigo	-2,45451011399996	42,5557708800001	Babeslekua	Abrigo
41	Babeslekua / Abrigo	-2,53223298899997	42,5614279160001	Babeslekua	Abrigo
42	Babeslekua / Abrigo	-2,53081297899996	42,5054060310001	Babeslekua	Abrigo
43	Babeslekua / Abrigo	-2,49854949599995	42,555251604	Babeslekua	Abrigo
44	Babeslekua / Abrigo	-2,68535549099994	42,531871332	Babeslekua	Abrigo
45	Babeslekua / Abrigo	-2,54103029799995	42,5212976710001	Babeslekua	Abrigo
46	Babeslekua / Abrigo	-2,60521372399995	42,5465728940001	Babeslekua	Abrigo
47	Babeslekua / Abrigo	-2,56476551699996	42,5395820060001	Babeslekua	Abrigo
48	Babeslekua / Abrigo	-2,53820615199993	42,5609117990001	Babeslekua	Abrigo
49	Babeslekua / Abrigo	-2,65903623299994	42,550798286	Babeslekua	Abrigo
50	Babeslekua / Abrigo	-2,51683018099993	42,5240800560001	Babeslekua	Abrigo
51	Babeslekua / Abrigo	-2,54256850999997	42,55075278	Babeslekua	Abrigo
52	Babeslekua / Abrigo	-2,64141849199996	42,530391401	Babeslekua	Abrigo
53	Babeslekua / Abrigo	-2,63324082599996	42,527483659	Babeslekua	Abrigo
54	Babeslekua / Abrigo	-2,82077679899993	42,581244672	Babeslekua	Abrigo
55	Babeslekua / Abrigo	-2,66002274399995	42,555304108	Babeslekua	Abrigo
56	Babeslekua / Abrigo	-2,67850801699996	42,57778181	Babeslekua	Abrigo
57	Babeslekua / Abrigo	-2,67764947299997	42,5788600870001	Babeslekua	Abrigo
58	Babeslekua / Abrigo	-2,66748773599994	42,5648721310001	Babeslekua	Abrigo
59	Babesleku bikoitza / Abrigo doble	-2,52854199399997	42,550065525	Babesleku bikoitza	Abrigo doble
60	Babeslekua-tranpadura / Abrigo-Fresquera	-2,81187005099997	42,5848326920001	Babeslekua-tranpadura	Abrigo-Fresquera
61	Babesleku-tranpadura / Abrigo-Fresquera	-2,52660970099993	42,544654092	Babesleku-tranpadura	Abrigo-Fresquera
62	Olarizun izurritearentzako ospitale zaharra / Antiguo Hospital para apestados de Olarizu	-2,66068754099996	42,8253830160001	Olarizun izurritearentzako ospitale zaharra	Antiguo Hospital para apestados de Olarizu
63	Geralekua / Apeadero	-2,64106005499997	42,5759595280001	Geralekua	Apeadero
64	Etxola / Casilla	-2,46499714899994	42,5088100770001	Etxola	Casilla
65	Etxola / Casilla	-2,48966358799993	42,5499890300001	Etxola	Casilla
66	Etxola / Casilla	-2,45316314299993	42,4979472160001	Etxola	Casilla
67	Etxola / Casilla	-2,45204372599994	42,5132517870001	Etxola	Casilla
68	Etxola / Casilla	-2,47211348999997	42,5512603890001	Etxola	Casilla
69	Etxola / Casilla	-2,47474398399993	42,5571262220001	Etxola	Casilla
70	Etxola / Casilla	-2,47166825799997	42,556391622	Etxola	Casilla
71	Etxola / Casilla	-2,46140618499993	42,532928833	Etxola	Casilla
72	Etxola / Casilla	-2,46794396499996	42,556014159	Etxola	Casilla
73	Etxola / Casilla	-2,45060839399997	42,5367500630001	Etxola	Casilla
74	Etxola / Casilla	-2,45366210999993	42,5412675540001	Etxola	Casilla
75	Etxola / Casilla	-2,46864564099997	42,537915814	Etxola	Casilla
76	Etxola / Casilla	-2,45467345799995	42,5020070420001	Etxola	Casilla
77	Etxola / Casilla	-2,42845159699994	42,4999880440001	Etxola	Casilla
78	Etxola / Choza	-2,45917611899995	42,5557029400001	Etxola	Choza
79	Etxola / Chozo	-2,45427472999995	42,5086694620001	Etxola	Chozo
80	Etxola / Chozo	-2,46694218099998	42,4962109630001	Etxola	Chozo
81	Etxola / Chozo	-2,42728900799995	42,4926875050001	Etxola	Chozo
82	Etxola / Chozo	-2,42365431299993	42,5041967620001	Etxola	Chozo
83	Etxola / Chozo	-2,42458940999995	42,501769886	Etxola	Chozo
84	Etxola / Chozo	-2,45313100299995	42,5128066900001	Etxola	Chozo
85	Etxola / Chozo	-2,45147870799997	42,5124385600001	Etxola	Chozo
86	Etxola / Chozo	-2,45420922599993	42,5120013060001	Etxola	Chozo
87	Etxola / Chozo	-2,42418936999997	42,5069012010001	Etxola	Chozo
88	Etxola / Chozo	-2,45483826899994	42,5124545910001	Etxola	Chozo
89	Etxola / Chozo	-2,45711460799993	42,5082326580001	Etxola	Chozo
90	Etxola / Chozo	-2,42519771599996	42,5031238130001	Etxola	Chozo
91	Etxola / Chozo	-2,43276745399993	42,5126176490001	Etxola	Chozo
92	Etxola / Chozo	-2,43474017399996	42,5192917000001	Etxola	Chozo
93	Etxola / Chozo	-2,43238582999993	42,5184695400001	Etxola	Chozo
94	Etxola / Chozo	-2,43644205299995	42,5195702560001	Etxola	Chozo
95	Etxola / Chozo	-2,44102550999997	42,516170495	Etxola	Chozo
96	Etxola / Chozo	-2,43917137199998	42,519313471	Etxola	Chozo
97	Etxola / Chozo	-2,44166747699995	42,5315735500001	Etxola	Chozo
98	Etxola / Chozo	-2,45362829999993	42,536764502	Etxola	Chozo
99	Etxola / Chozo	-2,46520412699994	42,5273630250001	Etxola	Chozo
100	Etxola / Chozo	-2,46287573899997	42,526271439	Etxola	Chozo
101	Etxola / Chozo	-2,45716007399994	42,531107638	Etxola	Chozo
102	Etxola / Chozo	-2,45968515499993	42,5305792240001	Etxola	Chozo
103	Etxola / Chozo	-2,47548442299996	42,553077022	Etxola	Chozo
104	Etxola / Chozo	-2,46270115699997	42,535276417	Etxola	Chozo
105	Etxola / Chozo	-2,46250738099997	42,5450918110001	Etxola	Chozo
106	Etxola / Chozo	-2,46113957299997	42,5398620350001	Etxola	Chozo
107	Etxola / Chozo	-2,46556280999994	42,5338488720001	Etxola	Chozo
108	Etxola / Chozo	-2,48095392599993	42,538332456	Etxola	Chozo
109	Etxola / Chozo	-2,47634676599995	42,5431746180001	Etxola	Chozo
110	Etxola / Chozo	-2,47312681599993	42,5538767250001	Etxola	Chozo
111	Etxola / Chozo	-2,45781431099994	42,5511936240001	Etxola	Chozo
112	Etxola / Chozo	-2,46406041999995	42,5500522580001	Etxola	Chozo
113	Etxola / Chozo	-2,45176636099995	42,538016419	Etxola	Chozo
114	Etxola / Chozo	-2,44926544799995	42,535752981	Etxola	Chozo
115	Etxola / Chozo	-2,45364480399996	42,537665159	Etxola	Chozo
116	Etxola / Chozo	-2,45853482499996	42,4959914340001	Etxola	Chozo
117	Etxola / Chozo	-2,45937141299993	42,5274257150001	Etxola	Chozo
118	Etxola / Chozo	-2,47337555099995	42,5039857320001	Etxola	Chozo
119	Etxola / Chozo	-2,47430439799996	42,5049806390001	Etxola	Chozo
120	Etxola / Chozo	-2,47241114499997	42,5072233980001	Etxola	Chozo
121	Etxola / Chozo	-2,46031969399996	42,5120302440001	Etxola	Chozo
122	Etxola / Chozo	-2,47383905699996	42,5082206050001	Etxola	Chozo
123	Etxola / Chozo	-2,46670439399998	42,505575934	Etxola	Chozo
124	Etxola / Chozo	-2,46456997999997	42,504665398	Etxola	Chozo
125	Etxola / Chozo	-2,46120826899994	42,512034425	Etxola	Chozo
126	Etxola / Chozo	-2,46068541999995	42,513382839	Etxola	Chozo
127	Etxola / Chozo	-2,45829855799997	42,514902572	Etxola	Chozo
128	Etxola / Chozo	-2,46572142799994	42,4966555710001	Etxola	Chozo
129	Etxola / Chozo	-2,45300495099997	42,503530083	Etxola	Chozo
130	Etxola / Chozo	-2,46602474699995	42,511066327	Etxola	Chozo
131	Etxola / Chozo	-2,45945537099993	42,5035606880001	Etxola	Chozo
132	Etxola / Chozo	-2,43034137899997	42,4969354670001	Etxola	Chozo
133	Etxola / Chozo	-2,44876684299993	42,509363568	Etxola	Chozo
134	Etxola / Chozo	-2,45981240399993	42,5158102990001	Etxola	Chozo
135	Etxola / Chozo	-2,45992017499998	42,5174318540001	Etxola	Chozo
136	Etxola / Chozo	-2,46266456999996	42,516814348	Etxola	Chozo
137	Etxola / Chozo	-2,46396821499997	42,5209631280001	Etxola	Chozo
138	Etxola / Chozo	-2,46467917099994	42,517544242	Etxola	Chozo
139	Etxola / Chozo	-2,46913773099993	42,5128819550001	Etxola	Chozo
140	Etxola / Chozo	-2,46331884899996	42,510063046	Etxola	Chozo
141	Etxola / Chozo	-2,46697722999994	42,5107105280001	Etxola	Chozo
142	Barriobustorseko bideko etxola / Chozo en Camino Barriobustos	-2,43722399399996	42,5301108880001	Barriobustorseko bideko etxola	Chozo en Camino Barriobustos
143	Carravillar-eko etxola / Chozo en Carravillar	-2,49574618599996	42,4949003790001	Carravillar-eko etxola	Chozo en Carravillar
144	Hondalon-eko etxola / Chozo en El Hondalon	-2,45914469399997	42,5141861020001	Hondalon-eko etxola	Chozo en El Hondalon
145	"El Romeral"-eko etxola / Chozo en El Romeral	-2,45505496799996	42,5505501310001	"El Romeral"-eko etxola	Chozo en El Romeral
146	Dehesako etxola / Chozo en La Dehesa	-2,43844171599994	42,5328185990001	Dehesako etxola	Chozo en La Dehesa
147	"El Llano de Viñaspre"-ko etxola / Chozo en Llano de Valdeviñaspre	-2,46254422499993	42,536536492	"El Llano de Viñaspre"-ko etxola	Chozo en Llano de Valdeviñaspre
148	Corralonesko etxoloa / Chozo en los Corralones	-2,46270063399993	42,5012344300001	Corralonesko etxoloa	Chozo en los Corralones
149	Abiega 59A Borda / Cabaña Abiega 59A	-3,09830217199993	43,126434707	Abiega 59A Borda	Cabaña Abiega 59A
150	Aranguren 14 Borda / Cabaña Aranguren 14	-3,06164295499997	43,0419037790001	Aranguren 14 Borda	Cabaña Aranguren 14
151	Aretxa 52 Borda / Cabaña Aretxa 52	-3,04089530999994	43,0611837930001	Aretxa 52 Borda	Cabaña Aretxa 52
152	Boltijeras 22C Borda / Cabaña Boltijeras 22C	-3,13684635699997	43,083531668	Boltijeras 22C Borda	Cabaña Boltijeras 22C
153	Bularte 3A Borda / Cabaña Bularte 3A	-3,07333841499997	43,0690019400001	Bularte 3A Borda	Cabaña Bularte 3A
154	Cerrajeria Borda / Cabaña Cerrajería	-3,04502324099997	43,080092699	Cerrajeria Borda	Cabaña Cerrajería
155	El Lugar Borda / Cabaña El Lugar	-3,07013024299994	43,0345147680001	El Lugar Borda	Cabaña El Lugar
156	Etxabe 13 Borda / Cabaña Etxabe 13	-3,08907251199997	43,0522414860001	Etxabe 13 Borda	Cabaña Etxabe 13
157	Etxabe 4B Borda / Cabaña Etxabe 4B	-3,08686304099996	43,0527834850001	Etxabe 4B Borda	Cabaña Etxabe 4B
158	Etxabe 5 Borda / Cabaña Etxabe 5	-3,08659264599993	43,0526035890001	Etxabe 5 Borda	Cabaña Etxabe 5
159	Etxabe 6 Borda / Cabaña Etxabe 6	-3,08714571799993	43,05296337	Etxabe 6 Borda	Cabaña Etxabe 6
160	Etxabe 7 Borda / Cabaña Etxabe 7	-3,08728142699994	43,0534135170001	Etxabe 7 Borda	Cabaña Etxabe 7
161	Garbiras 38 A Borda / Cabaña Garbiras 38A	-3,01095559899994	43,067133868	Garbiras 38 A Borda	Cabaña Garbiras 38A
162	Gorbea Borda / Cabaña Gorbea	-3,08690991399993	43,0772770140001	Gorbea Borda	Cabaña Gorbea
163	Ibaguen 14A Borda / Cabaña Ibaguen 14A	-3,06435973999993	43,080533706	Ibaguen 14A Borda	Cabaña Ibaguen 14A
164	Ibaguen 27 Borda / Cabaña Ibaguen 27	-3,08028609399997	43,0752107100001	Ibaguen 27 Borda	Cabaña Ibaguen 27
165	Ibaizabal Borda / Cabaña Ibaizabal	-3,09322844899998	43,104557028	Ibaizabal Borda	Cabaña Ibaizabal
166	Ibarguen 22 Borda / Cabaña Ibarguen 22	-3,04711405799998	43,051185849	Ibarguen 22 Borda	Cabaña Ibarguen 22
167	Iturribarria Borda / Cabaña Iturribarria	-3,08018561799997	43,1017753840001	Iturribarria Borda	Cabaña Iturribarria
168	Itza Borda / Cabaña Itza	-3,07331030799998	43,1175385990001	Itza Borda	Cabaña Itza
169	Itza 31 Borda / Cabaña Itza 31	-3,07283070199998	43,1173588080001	Itza 31 Borda	Cabaña Itza 31
170	Jauregui Borda (2213 Partzela) / Cabaña Jauregui (Parcela 2213)	-3,06163061899997	43,103137621	Jauregui Borda (2213 Partzela)	Cabaña Jauregui (Parcela 2213)
171	Jauregui Borda (2262 Partzela) / Cabaña Jauregui (Parcela 2262)	-3,05937026799995	43,104039308	Jauregui Borda (2262 Partzela)	Cabaña Jauregui (Parcela 2262)
172	La Plazuela 9 Borda / Cabaña La Plazuela 9	-3,05926988199997	43,050910049	La Plazuela 9 Borda	Cabaña La Plazuela 9
173	La Plazuela 9B Borda / Cabaña La Plazuela 9B	-3,05885222999996	43,0507301650001	La Plazuela 9B Borda	Cabaña La Plazuela 9B
174	Larrintza Borda / Cabaña Larrintza	-3,07327314299994	43,086381569	Larrintza Borda	Cabaña Larrintza
175	Lejarzo 3 Borda / Cabaña Lejarzo 3	-3,12268418999997	43,06031489	Lejarzo 3 Borda	Cabaña Lejarzo 3
176	Lejarzo 4 Borda / Cabaña Lejarzo 4	-3,12306290999993	43,0593239340001	Lejarzo 4 Borda	Cabaña Lejarzo 4
177	Linares 6 Borda / Cabaña Linares 6	-3,11731495199996	43,0718469010001	Linares 6 Borda	Cabaña Linares 6
178	Lujatea 10 Borda / Cabaña Lujatea 10	-3,10884127799994	43,0796895980001	Lujatea 10 Borda	Cabaña Lujatea 10
179	Mendieta Borda (1006 Partzela) / Cabaña Mendieta (Parcela 1006)	-3,07294057099995	43,096017073	Mendieta Borda (1006 Partzela)	Cabaña Mendieta (Parcela 1006)
180	Mendieta Borda (618 Partzela) / Cabaña Mendieta (Parcela 618)	-3,07297657899994	43,095296655	Mendieta Borda (618 Partzela)	Cabaña Mendieta (Parcela 618)
181	Mendieta Borda (619 Partzela) / Cabaña Mendieta (Parcela 619)	-3,07437715699996	43,095115655	Mendieta Borda (619 Partzela)	Cabaña Mendieta (Parcela 619)
182	Mendieta Borda (650 Partzela) / Cabaña Mendieta (Parcela 650)	-3,07341818299994	43,0946660270001	Mendieta Borda (650 Partzela)	Cabaña Mendieta (Parcela 650)
183	Mendieta 2 Borda / Cabaña Mendieta 2	-3,07177516599995	43,034513749	Mendieta 2 Borda	Cabaña Mendieta 2
184	Norzagaray 10A Borda / Cabaña Norzagaray 10A	-3,10422222399996	43,1013958190001	Norzagaray 10A Borda	Cabaña Norzagaray 10A
185	Okendo 3A Borda / Cabaña Okendo 3A	-3,09638234399995	43,0781699250001	Okendo 3A Borda	Cabaña Okendo 3A
186	Paseo Babio 9A Borda / Cabaña Paseo Babio 9A	-3,02152216999997	43,0434492100001	Paseo Babio 9A Borda	Cabaña Paseo Babio 9A
187	Petiz 6A Borda / Cabaña Petiz 6A	-3,09736472199995	43,1089659950001	Petiz 6A Borda	Cabaña Petiz 6A
188	Retes de Llanteno Borda (983 Partzela) / Cabaña Retes de Llanteno (Parcela 983)	-3,10011095299996	43,0896930690001	Retes de Llanteno Borda (983 Partzela)	Cabaña Retes de Llanteno (Parcela 983)
189	Retes de Llanteno Borda (984 Partzela) / Cabaña Retes de Llanteno (Parcela 984)	-3,10012426599997	43,0903234040001	Retes de Llanteno Borda (984 Partzela)	Cabaña Retes de Llanteno (Parcela 984)
190	Retes de Llanteno Borda (985 Partzela) / Cabaña Retes de Llanteno (Parcela 985)	-3,10023543399996	43,090683504	Retes de Llanteno Borda (985 Partzela)	Cabaña Retes de Llanteno (Parcela 985)
191	Retes de Llanteno 1 Borda / Cabaña Retes de Llanteno 1	-3,09977892399996	43,0895132600001	Retes de Llanteno 1 Borda	Cabaña Retes de Llanteno 1
192	Retesuso 14 Borda / Cabaña Retesuso 14	-3,09345752999997	43,0935708230001	Retesuso 14 Borda	Cabaña Retesuso 14
193	Retesuso 15B Borda / Cabaña Retesuso 15B	-3,09360387999993	43,092850308	Retesuso 15B Borda	Cabaña Retesuso 15B
194	Satia 10 Borda / Cabaña Satia 10	-3,09483498399993	43,110318857	Satia 10 Borda	Cabaña Satia 10
195	Satia 41 Borda / Cabaña Satia 41	-3,09514183199997	43,110048455	Satia 41 Borda	Cabaña Satia 41
196	Soañes 3 Borda / Cabaña Soañes 3	-3,13311632199998	43,0630047290001	Soañes 3 Borda	Cabaña Soañes 3
197	Soañes 5 Borda / Cabaña Soañes 5	-3,13327539299996	43,0627343940001	Soañes 5 Borda	Cabaña Soañes 5
198	Sologuren 5 Borda / Cabaña Sologuren 5	-3,06906307799994	43,03523582	Sologuren 5 Borda	Cabaña Sologuren 5
199	Sologuren 6 Borda / Cabaña Sologuren 6	-3,06906307799994	43,03523582	Sologuren 6 Borda	Cabaña Sologuren 6
200	Urizar 3A Borda / Cabaña Urizar 3A	-3,05879513699995	43,0552326970001	Urizar 3A Borda	Cabaña Urizar 3A
201	Zaballa Borda - Elexalde auzoa / Cabaña Zaballa - Barrio Elexalde	-3,07778468699996	43,08844973	Zaballa Borda - Elexalde auzoa	Cabaña Zaballa - Barrio Elexalde
202	Zubiaga 12 Borda / Cabaña Zubiaga 12	-3,06206227999996	43,0437946070001	Zubiaga 12 Borda	Cabaña Zubiaga 12
203	Zubiaga 13 Borda / Cabaña Zubiaga 13	-3,06203754399996	43,0436145200001	Zubiaga 13 Borda	Cabaña Zubiaga 13
204	Uren kontrol-etxea edo ura ponpatzeko zentrala / Casa control de Aguas o Central de bombeo de Agua	-2,68994303899996	42,5201762610001	Uren kontrol-etxea edo ura ponpatzeko zentrala	Casa control de Aguas o Central de bombeo de Agua
205	Landetxe / Casa de Campo	-2,56234779599993	42,5387622760001	Landetxe	Casa de Campo
206	Landetxe / Casa de campo	-2,53108134099995	42,523238674	Landetxe	Casa de campo
207	Landetxe / Casa de campo	-2,56045078899996	42,5401058850001	Landetxe	Casa de campo
208	Landetxe / Casa de campo	-2,63545163699996	42,5555888040001	Landetxe	Casa de campo
209	Landetxea / Casa de campo	-2,51875944299997	42,578843261	Landetxea	Casa de campo
210	Landetxe / Casa de campo	-2,51525223599998	42,5392031390001	Landetxe	Casa de campo
211	Landetxea / Casa de campo	-2,79864756099994	42,580937749	Landetxea	Casa de campo
212	Landetxea / Casa de campo	-2,52400826299993	42,5904825640001	Landetxea	Casa de campo
213	Landetxe / Casas de campo	-2,56900690599997	42,5355454270001	Landetxe	Casas de campo
214	Landetxe / Caseta	-2,51454433599997	42,531545216	Landetxe	Caseta
215	Landetxe / Caseta de campo	-2,47814291899994	42,505898766	Landetxe	Caseta de campo
216	Merenderoa / Caseta merendero	-2,56511833299993	42,5448967620001	Merenderoa	Caseta merendero
217	Torku-etxea / Caseta-Torco	-2,50691458699993	42,527820261	Torku-etxea	Caseta-Torco
218	Etxetxoa / Casilla	-2,53506729599997	42,5685539950001	Etxetxoa	Casilla
219	Etxetxoa / Casilla	-2,53216024899996	42,5695327940001	Etxetxoa	Casilla
220	Etxetxoa / Casilla	-2,54004815399998	42,5638911070001	Etxetxoa	Casilla
221	Etxetxoa / Casilla	-2,53743029399993	42,5587472870001	Etxetxoa	Casilla
222	Etxetxoa / Casilla	-2,53818842999993	42,560011151	Etxetxoa	Casilla
223	Etxetxoa / Casilla	-2,53642334799997	42,5532497	Etxetxoa	Casilla
224	Etxetxoa / Casilla	-2,53419098599994	42,5536909360001	Etxetxoa	Casilla
225	Etxola / Casilla	-2,53414774699996	42,554591337	Etxola	Casilla
226	Etxetxoa / Casilla	-2,53190313999994	42,555032478	Etxetxoa	Casilla
227	Etxetxoa / Casilla	-2,53962916099994	42,5429960370001	Etxetxoa	Casilla
228	Etxetxoa / Casilla	-2,54115014399997	42,543182254	Etxetxoa	Casilla
229	Etxetxoa / Casilla	-2,54215997399996	42,5449874500001	Etxetxoa	Casilla
230	Etxola / Casilla	-2,54625750099996	42,5476154240001	Etxola	Casilla
231	Etxetxoa / Casilla	-2,54637146899995	42,5486965690001	Etxetxoa	Casilla
232	Etxetxoa / Casilla	-2,54435294099994	42,5482382720001	Etxetxoa	Casilla
233	Etxetxoa / Casilla	-2,53423485499997	42,5608957250001	Etxetxoa	Casilla
234	Etxola / Casilla	-2,52332458799998	42,568235574	Etxola	Casilla
235	Etxetxoa / Casilla	-2,52829351599996	42,5588000970001	Etxetxoa	Casilla
236	Etxetxoa / Casilla	-2,53312543799996	42,5577391940001	Etxetxoa	Casilla
237	Etxetxoa / Casilla	-2,53282359299993	42,5573777330001	Etxetxoa	Casilla
238	Etxetxoa / Casilla	-2,52440198699998	42,553110379	Etxetxoa	Casilla
239	Etxetxoa / Casilla	-2,52384907799996	42,553738487	Etxetxoa	Casilla
240	Etxetxoa / Casilla	-2,52303625199994	42,5549058560001	Etxetxoa	Casilla
241	Etxetxoa / Casilla	-2,52210845699995	42,5551721630001	Etxetxoa	Casilla
242	Etxetxoa / Casilla	-2,51979287299997	42,5410234140001	Etxetxoa	Casilla
243	Etxola / Casilla	-2,50075308299995	42,5309456150001	Etxola	Casilla
244	Etxola / Casilla	-2,60695355499996	42,525505293	Etxola	Casilla
245	Etxola / Casilla	-2,61194960399996	42,516966783	Etxola	Casilla
246	Etxola / Casilla	-2,59470375999996	42,4974544570001	Etxola	Casilla
247	Etxola / Casilla	-2,60912678399996	42,506960705	Etxola	Casilla
248	Etxola / Casilla	-2,63447498099993	42,5204630580001	Etxola	Casilla
249	Etxola / Casilla	-2,64702098599997	42,517170229	Etxola	Casilla
250	Etxola / Casilla	-2,63291058299996	42,5090206410001	Etxola	Casilla
251	Etxola / Casilla	-2,64130776999997	42,571007142	Etxola	Casilla
252	Etxola / Casilla	-2,65041527499994	42,5699546000001	Etxola	Casilla
253	Etxola / Casilla	-2,65084271299998	42,5697757880001	Etxola	Casilla
254	Etxola / Casilla	-2,65223731299994	42,5643765730001	Etxola	Casilla
255	Etxola / Casilla	-2,64773582499993	42,5676048970001	Etxola	Casilla
256	Etxola / Casilla	-2,64690735599993	42,5676023470001	Etxola	Casilla
257	Etxola / Casilla	-2,64773575499993	42,5611207470001	Etxola	Casilla
258	Etxola / Casilla	-2,64580393699993	42,5580528300001	Etxola	Casilla
259	Etxola / Casilla	-2,63273847499994	42,557111122	Etxola	Casilla
260	Etxola / Casilla	-2,62909679899997	42,557009335	Etxola	Casilla
261	Etxola / Casilla	-2,62223633799994	42,555365884	Etxola	Casilla
262	Etxola / Casilla	-2,62447553799996	42,5597860730001	Etxola	Casilla
263	Etxola / Casilla	-2,62037333899997	42,563284804	Etxola	Casilla
264	Etxola / Casilla	-2,41903870999994	42,5255172400001	Etxola	Casilla
265	Etxola / Casilla	-2,42156889099994	42,5204867890001	Etxola	Casilla
266	Etxola / Casilla	-2,42260057299995	42,515538796	Etxola	Casilla
267	Etxola / Casilla	-2,41251675999996	42,5172887080001	Etxola	Casilla
268	Etxola / Casilla	-2,55975398399994	42,4919220140001	Etxola	Casilla
269	Etxola / Casilla	-2,55903745499995	42,4934502570001	Etxola	Casilla
270	Etxola / Casilla	-2,55471432599995	42,4938838350001	Etxola	Casilla
271	Etxola / Casilla	-2,55542478499996	42,5001006370001	Etxola	Casilla
272	Etxola / Casilla	-2,56003157899994	42,500928942	Etxola	Casilla
273	Etxola / Casilla	-2,55519214799995	42,4951465120001	Etxola	Casilla
274	Etxola / Casilla	-2,56007313999993	42,5002086330001	Etxola	Casilla
275	Etxola / Casilla	-2,55782812299998	42,5010105200001	Etxola	Casilla
276	Etxola / Casilla	-2,55726461599994	42,4929030700001	Etxola	Casilla
277	Etxola / Casilla	-2,55816737699996	42,4977697200001	Etxola	Casilla
278	Etxola / Casilla	-2,55642965999994	42,497402773	Etxola	Casilla
279	Etxola / Casilla	-2,55803402399994	42,495968034	Etxola	Casilla
280	Etxola / Casilla	-2,56736703399997	42,497894876	Etxola	Casilla
281	Etxola / Casilla	-2,56430243499995	42,4993242040001	Etxola	Casilla
282	Etxola / Casilla	-2,56546950599994	42,4995087520001	Etxola	Casilla
283	Etxola / Casilla	-2,56390360799998	42,5006735650001	Etxola	Casilla
284	Etxola / Casilla	-2,56663880399998	42,5011342330001	Etxola	Casilla
285	Etxola / Casilla	-2,56367855499997	42,503284406	Etxola	Casilla
286	Etxola / Casilla	-2,56496147899998	42,5025688150001	Etxola	Casilla
287	Etxola / Casilla	-2,57068151699997	42,504391556	Etxola	Casilla
288	Etxola / Casilla	-2,48850581599993	42,5187337620001	Etxola	Casilla
