#	URI	file	categories	description
35	https://commons.wikimedia.org/entity/M98622123	File:Dultzaina arrunta.jpg	Category:Dulzaina|Category:Dulzainas|Category:Dulzainas|Category:Basque traditional musical instruments	Azkoitiko Manuel Sudupe 'Montte'-k egindako dultzaina. (JMBA soinu-tresnen bildumako 813. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30812). Oiartzun, Soinuenea.
36	https://commons.wikimedia.org/entity/M98622992	File:Errazkingo Zelestino Artola tutubia jotzen. Errazkin, 1981.jpg	Category:Basque traditional musical instruments|Category:Natural trumpet family instruments	Errazkingo Zelestino Artola tutubia jotzen. Errazkin, 1981. (JMBA soinu-tresna bildumako 42. fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30041). Oiartzun, Soinuenea.
37	https://commons.wikimedia.org/entity/M98644010	File:Txulubita (abrikot hezurra).jpg	Category:Basque traditional musical instruments|Category:Fruit	Txulubita (abrikot hezurra). (JMBA soinu-tresna bildumako 36. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30035). Oiartzun, Soinuenea.
38	https://commons.wikimedia.org/entity/M98644063	File:Gaztetxo bat txulubita jotzen.jpg	Category:Basque traditional musical instruments|Category:Whistles	Gaztetxo bat txulubita jotzen. (JMBA soinu-tresna bildumako 36. fitxaren erabilera argazkia: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30035). Oiartzun, Soinuenea.
39	https://commons.wikimedia.org/entity/M98644771	File:Zikiratzaile txilibitua.jpg	Category:Basque traditional musical instruments	Zikiratzaile txilibitua. (JMBA soinu-tresna bildumako 672. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30671). Oiartzun, Soinuenea.
40	https://commons.wikimedia.org/entity/M98644940	File:Zeharkako flauta.jpg	Category:Basque traditional musical instruments|Category:Side-blown flutes	Zeharkako flauta. (JMBA soinu-tresna bildumako 279. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30278). Oiartzun, Soinuenea.
41	https://commons.wikimedia.org/entity/M98645084	File:Xirula.jpg	Category:Basque traditional musical instruments	Xirula. (JMBA soinu-tresna bildumako 199. fitxa: https://www.soinuenea.eus/audioak/ver.php?id=eu&amp;er=30198). Oiartzun, Soinuenea.
42	https://commons.wikimedia.org/entity/M98645429	File:Gaztetxo bat kanaberazko txilibitua jotzen.jpg	Category:Basque traditional musical instruments|Category:Whistles	Gaztetxo bat kanaberazko txilibitua jotzen. (JMBA soinu-tresna bildumako 681. fitxako erabilera argazkia: https://www.soinuenea.eus/eu/txilibitua/er-30680/). Oiartzun, Soinuenea.
43	https://commons.wikimedia.org/entity/M98645610	File:Txulubita (zulo gabea).jpg	Category:Basque traditional musical instruments	Txulubita (zulo gabea). (JMBA soinu-tresna bildumako 37. fitxa: https://www.soinuenea.eus/eu/txulubita/er-30036/). Oiartzun, Soinuenea.
44	https://commons.wikimedia.org/entity/M98645716	File:Txulubita (zuloduna).jpg	Category:Basque traditional musical instruments	Txulubita (zuloduna). (JMBA soinu-tresna bildumako 706. fitxa: https://www.soinuenea.eus/eu/txulubita/er-30705/). Oiartzun, Soinuenea.
